,Date,LYB,AXP,VZ,AVGO,BA,CAT,JPM,CVX,KO,ABBV,DIS,FLT,EXR,XOM,PSX,GE,HPQ,HD,MPWR,IBM,JNJ,LULU,MCD,MRK,MMM,AWK,BAC,PFE,PG,T,TRV,RTX,ADI,WMT,CSCO,INTC,GM,MSFT,DG,CI,KMI,C,AIG,MO,HCA,IP,HPE,ABT,AFL,APD,RCL,HES,ADM,ADP,VRSK,AZO,LIN,AVY,ENPH,MSCI,BALL,AXON,DAY,CARR,BK,OTIS,BAX,BDX,BRK-B,BBY,BSX,BMY,BF-B,CTRA,CPB,HLT,CCL,QRVO,BLDR,UDR,CLX,PAYC,CMS,CL,EPAM,CMA,CAG,ABNB,ED,GLW,CMI,CZR,DHR,TGT,DE,D,DOV,LNT,STLD,DUK,REG,ETN,ECL,RVTY,EMR,EOG,AON,ETR,EFX,EQT,IQV,IT,FDX,FMC,BRO,F,NEE,BEN,GRMN,FCX,DXCM,GD,GIS,GPC,ATO,GWW,HAL,DOC,LHX,PODD,CTLT,FTV,HSY,SYF,HRL,AJG,MDLZ,CNP,HUM,WTW,ITW,CDW,TT,IPG,IFF,GNRC,NXPI,K,BR,KMB,KIM,ORCL,KR,LEN,LLY,BBWI,CHTR,L,LOW,HUBB,IEX,MMC,MAS,SPGI,MDT,VTRS,CVS,DD,MU,MSI,CBOE,LH,NEM,NKE,NI,NSC,PFG,ES,NOC,WFC,NUE,OXY,OMC,OKE,RJF,PCG,PH,ROL,PPL,COP,PHM,PNW,PNC,PPG,PGR,VLTO,PEG,RHI,COO,EIX,SLB,SCHW,SHW,WST,SJM,SNA,AME,UBER,SO,TFC,LUV,WRB,SWK,PSA,ANET,SYY,CTVA,TXN,TXT,TMO,TJX,GL,JCI,ULTA,UNP,KEYS,UNH,BX,MRO,BIO,VTR,VFC,VMC,WY,WHR,WMB,CEG,WEC,ADBE,AES,EXPD,AMGN,AAPL,ADSK,CTAS,CMCSA,TAP,KLAC,MAR,FI,MKC,PCAR,COST,SYK,TSN,LW,AMAT,AAL,CAH,CINF,PARA,DHI,EA,FICO,FAST,MTB,XEL,FITB,GILD,HAS,HBAN,WELL,BIIB,NTRS,PKG,PAYX,QCOM,ROST,IDXX,SBUX,KEY,FOXA,FOX,STT,NCLH,USB,AOS,GEN,TROW,WM,STZ,XRAY,ZION,IVZ,INTU,MS,MCHP,CB,HOLX,CFG,JBL,ORLY,ALL,EQR,BWA,KDP,HST,INCY,SPG,EMN,AVB,PRU,UPS,WBA,STE,MCK,LMT,COR,COF,WAT,NDSN,DLTR,DRI,EVRG,MTCH,DPZ,NVR,NTAP,ODFL,DVA,HIG,IRM,EL,CDNS,TYL,UHS,SWKS,DGX,ROK,KHC,AMT,REGN,AMZN,JKHY,RL,BXP,APH,HWM,PXD,VLO,SNPS,ETSY,CHRW,ACN,TDG,YUM,PLD,FE,VRSN,PWR,HSIC,AEE,ANSS,FDS,NVDA,CTSH,ISRG,TTWO,RSG,EBAY,GS,SBAC,SRE,MCO,ON,BKNG,FFIV,AKAM,CRL,MKTX,DVN,GOOGL,TECH,TFX,ALLE,NFLX,WBD,A,TRMB,ELV,CME,JNPR,BLK,DTE,CE,NDAQ,PM,IR,CRM,ROP,HII,MET,TPR,CSX,EW,AMP,ZBRA,ZBH,CPT,CBRE,MA,KMX,ICE,FIS,CMG,WYNN,LYV,AIZ,NRG,MNST,RF,BKR,MOS,EXPE,CF,APA,LDOS,GOOG,FSLR,TEL,DFS,V,MAA,XYL,MPC,TSCO,AMD,RMD,MTD,VICI,CPRT,J,ALB,FTNT,MRNA,ESS,CSGP,O,WRK,WAB,POOL,WDC,PEP,FANG,PANW,NOW,CHD,FRT,MGM,AEP,INVH,PTC,JBHT,LRCX,MHK,GEHC,PNR,VRTX,AMCR,META,TMUS,URI,ARE,HON,DAL,UAL,STX,NWS,CNC,MLM,TER,PYPL,TSLA,ACGL,DOW,EG,TDY,NWSA,EXC,GPN,CCI,APTV,ALGN,ILMN,KVUE,TRGP,BG,LKQ,ZTS,EQIX,DLR,MOH,LVS
10,2013-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.2489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.5184,,23.2091,,,,,,,,,,,,,,,-14.773,,,,,22.7031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.1761,,,,,,24.2082,,,,,,,,,,,,,,,,,,,,,,,,,35.5356,,,,,,,,,,,,,,,14.0094,,,,,,,,,,18.1232,,,,,,,,,,,,,12.1874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.8516,,,,,,,,,,34.9755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.2587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.1789,,,,,,,,,,,,,
11,2013-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.1429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2013-03-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.5614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2013-03-29,,,,,,,,,26.4664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.1781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.3604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.6528,,,,,,,,,,,,,,10.4513,,,,,,,,,,,,,,,21.0089,,,,,,,,,,,,,,,,,,,,,,,,,,14.9211,,,,,,,,,,,,10.8979,,,,,,,,,,25.1278,,,,,,,,,,,,,,,,,,,,,,,,,71.7912,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2013-03-30,,,,,,,,,,,14.8993,,,,,,,,,,,,,,,,,,,,,,,,,21.0548,,,,,,,,,,,,,,,,,,,,,,14.1635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.5776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0343,,,,,,,,,,,,,,,,,,,,,,25.5082,,,,,,,,,,,5.8644,,,,,,,,,,,,,,,,,,,,,,,,,18.5208,,,,,,,12.2045,,,20.3114,,,19.4623,8.0082,,,,,,,,,,,,23.9208,,,,,,,,,,,33.3395,,,,5.0326,,,,,,,,8.8299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.4224,,,,,,,,,,,,,,,,,,,,,35.733,,,,,,,,,,,,,,65.8531,,,,,,,,,,,20.1681,,,,,,,,,,33.6,,,,,,15.6262,,,,,,,,,,,,,,,,,,16.3326,,,,,,,,,,,,,,,,,,,,,,,,50.8984,,,,13.7985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.8666,-100.7498,,,,,,,,,,,,,,,,,,,,,,,,,-0.9778,,,7.1902,,-2.8418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2013-03-31,27.4411,22.7568,3.2609,,65.3855,29.9311,11.3223,19.4895,,71.2031,,25.5922,10.1836,27.7335,21.1648,11.6052,,,5.7467,83.281,16.2844,,36.5911,11.1652,25.9631,8.539,1.639,18.7686,19.69,7.6518,10.149,24.9189,,,,,18.5155,22.5749,,14.368,6.9799,4.4188,2.4003,119.945,,13.3536,,21.916,20.3784,18.8768,0.5617,13.288,6.6745,22.0822,,,,,,13.9632,33.6179,16.246,,,4.468,,33.4649,33.4678,8.8064,,-50.6844,9.788,,7.3554,,,,,-82.8036,4.5874,,,14.4453,115.1649,20.8002,7.4,,,8.9869,7.7635,23.2452,,,,,5.1104,16.749,11.5506,6.9416,6.6119,-0.2914,,13.6781,4.2823,19.6455,5.5405,12.7502,12.7957,15.7917,5.7629,,68.5858,,32.0467,10.9891,34.0809,10.9658,22.3179,,17.168,-59.5584,-2.5554,,21.7243,9.624,23.7456,13.4669,8.8002,,-50.6854,,,71.8277,,,13.7292,8.0942,9.6338,16.6341,-19.9119,26.8537,156.422,13.9748,19.1719,21.0674,17.2956,-9.5672,,20.4733,36.0688,4.8845,,,,31.061,,-110.7692,2.2779,,18.8481,3.0341,19.3488,-23.3056,76.6813,,18.6422,10.6239,,,,64.9029,21.1574,12.1102,,8.9721,17.9473,8.3164,9.7629,19.6002,13.4534,,11.0286,28.8888,15.956,9.7769,6.2911,17.8258,31.782,12.7759,13.2308,14.2506,10.6772,8.6184,82.6683,15.0836,,10.2179,25.945,,-0.0409,16.0219,10.5263,41.4883,11.5507,,,19.7079,,11.5458,9.3365,5.4204,11.5664,,13.7352,,,,16.6553,,,,13.031,,,20.7563,,17.587,6.1724,8.5793,7.9765,4.2467,,-1.4845,11.5626,12.7067,17.7283,,13.3445,,-21.0574,16.0532,23.9541,,,,13.4133,,19.871,,17.7592,,17.4921,,15.196,,,,,17.6739,8.8974,17.0533,33.0756,4.1481,17.7887,27.0071,11.2668,10.8282,11.5064,32.8847,23.2064,11.4448,2.9236,22.0466,9.1619,21.6491,,17.9874,,30.4448,28.9748,8.4706,,,10.275,3.2462,16.2943,12.6494,,23.8151,12.968,,15.6815,4.9758,8.5436,,1.6736,6.4926,10.065,,,,23.97,11.3012,21.6748,16.8248,28.1396,1.7131,,18.0649,20.5068,6.7728,1.9919,15.265,,18.1139,19.2504,302.3974,21.1236,8.0834,,,,,,10.2179,,13.1639,,18.3109,14.0291,-1.9765,11.4351,32.4063,,28.8822,16.5186,,13.1732,35.6644,,16.429,87.6784,-1.1208,16.7396,,5.7697,24.4622,,1.1994,18.4771,,,43.1476,,,,-0.0692,5.0154,,9.1387,,-10.3791,10.9213,,,22.7862,20.9568,-4.9828,7.1496,13.6461,10.6115,-37.8119,7.8626,261.1708,,44.2146,20.6364,10.1287,,24.6908,-9.3366,16.3181,16.3329,6.9147,,3.3089,14.8895,,,11.2201,4.0163,3.6715,9.9431,9.3605,19.0166,5.9699,,,,14.0548,19.3231,3.9221,,,24.9472,12.3928,,13.448,10.6885,23.3992,43.3582,,15.2047,7.8191,23.7537,,-11.6243,8.6167,1.8996,37.0233,8.0139,,,8.5185,35.3857,6.2281,,16.3181,11.978,,25.3374,8.6112,11.605,13.7879,33.1542,,,18.4162,36.2201,,,,15.9765,13.7229,,7.6899,0.3128,4.7503,15.077,21.4176,28.8629,,,-11.019,,,17.5783,11.2953,-30.121,8.1448,,,41.966,1.2932,,,,-60.4359,,0.7888,-233.9947,9.64,2.3691,24.3716,,-86.2843,,,0.0899,6.834,11.3818,,-183.0266,13.8901,,13.7145,15.1983,,4.4191,,,44.3421,-0.7888,8.2901,,29.3315,1.0442,13.9886,20.0302,6.6334,7.8889,2.8082,19.7999
16,2013-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.3774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.2151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2013-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.8094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2013-04-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.3194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.1762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.0253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.7297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2013-04-30,,,,,,,,,,,,,,,,,-41.3508,,,,,,,,,,,,,,,,,24.4819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.9178,,,,,,,,,,,,,,,,,,,,,,41.0322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.2623,,,,,,10.5545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.8528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.4161,,,,,,,,,,,,,,,,,,,,,,,,,,35.1743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.7556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.2054,,,,,,,,,,,-14.7554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2013-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.6376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.7761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.2998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2013-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.3749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.8148,,,,,,,,,,,,,,,,,,,,,,,,17.293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.7011,,,25.8538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.6315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.5429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2013-05-05,,,,22.6873,,,,,,,,,,,,,,27.5023,,,,33.9345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2013-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.6172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2013-05-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.5017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2013-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.9503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.3369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.1201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2013-05-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.0535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2013-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.7183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.7374,,11.8382,,,,,,,,,,,,,,,,,,,,23.1013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.6797,,,,,,14.4705,,,,,,24.4158,,,,,,,,,,,,,,,,,,,,,,,,,33.6866,,,,,,,,,,,,,,,13.9206,,,,,,,,,,15.5131,,,,,,,,,,,,,12.6161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.6323,,,,,,,,,,33.7232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.6109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.6454,,,,,,,,,,,,,
28,2013-06-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.4429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.8872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
